sensor_index,last_seen,name,location_type,latitude,longitude,last_seen_utc,age_days,active_30d,active_7d,province
189065,1786569809,Winnipeg,0,49.84631,-97.28085,2026-08-12 21:23:29+00:00,0.001682439548611111,True,True,MB
195547,1786569869,Crescent Road West,0,49.96781,-98.31702,2026-08-12 21:24:29+00:00,0.0009879951041666666,True,True,MB
199719,1786569823,Pinawa,0,50.147346,-95.88671,2026-08-12 21:23:43+00:00,0.001520402511574074,True,True,MB
209119,1786569867,South Central Regional Library - Altona Branch,0,49.106052,-97.55683,2026-08-12 21:24:27+00:00,0.0010111432523148148,True,True,MB
209141,1786569230,St. Georges MB,0,50.54044,-96.150604,2026-08-12 21:13:50+00:00,0.008383828437500001,True,True,MB
209151,1786569870,Gaynor Family Regional Library,0,50.152954,-96.892746,2026-08-12 21:24:30+00:00,0.0009764210300925925,True,True,MB
209153,1786569901,FRCN Band Office,0,51.4378,-97.386795,2026-08-12 21:25:01+00:00,0.0006176247337962963,True,True,MB
209817,1786569825,Boissevain Wildlife Museum,0,49.22492,-100.05854,2026-08-12 21:23:45+00:00,0.0014972543634259258,True,True,MB
213037,1786569646,Snow Lake Medical Centre,0,54.87533,-100.01654,2026-08-12 21:20:46+00:00,0.0035690136226851853,True,True,MB
213059,1786569796,Flin Flon MB,0,54.76523,-101.87821,2026-08-12 21:23:16+00:00,0.001832902511574074,True,True,MB
213093,1786569893,Ashern Health Complex,0,51.18036,-98.35283,2026-08-12 21:24:53+00:00,0.0007102173263888889,True,True,MB
213099,1786569823,EGL-PCH,0,50.054085,-96.51405,2026-08-12 21:23:43+00:00,0.001520402511574074,True,True,MB
213147,1786569838,Eriksdale PCH,0,50.86476,-98.10434,2026-08-12 21:23:58+00:00,0.0013467914004629629,True,True,MB
213211,1786569900,St. Anthony's Hospital,0,53.827297,-101.25065,2026-08-12 21:25:00+00:00,0.0006291988078703704,True,True,MB
214001,1786569808,AQSU-3518- Koko Platz,0,49.954147,-98.299194,2026-08-12 21:23:28+00:00,0.0016940136226851852,True,True,MB
214009,1786569904,AQSU-3511- Dauphin,0,51.140907,-100.04374,2026-08-12 21:25:04+00:00,0.0005829025115740741,True,True,MB
214021,1786569905,AQSU-3326,0,49.51235,-98.00825,2026-08-12 21:25:05+00:00,0.0005713284375000001,True,True,MB
214477,1786569894,AQSU-4104E,0,50.30159,-97.35207,2026-08-12 21:24:54+00:00,0.0006986432523148149,True,True,MB
223387,1786569856,Churchill Manitoba,0,58.73788,-93.81834,2026-08-12 21:24:16+00:00,0.0011384580671296295,True,True,MB
241485,1786569884,Bakers Narrows Provincial Park,0,54.683163,-101.67644,2026-08-12 21:24:44+00:00,0.0008143839930555554,True,True,MB
251270,1786569905,AQSU ACC Brandon,0,49.83917,-99.92069,2026-08-12 21:25:05+00:00,0.0005713284375000001,True,True,MB
