sensor_index,last_seen,name,location_type,latitude,longitude,last_seen_utc,age_days,active_30d,active_7d,province
315241,1790212214,West Citadel,0,51.145397,-114.1921,2026-09-24 01:10:14+00:00,0.0012749359953703704,True,True,AB
53143,1790212191,ACA_HeritageLakes,0,53.609863,-113.62693,2026-09-24 01:09:51+00:00,0.0015411396990740742,True,True,AB
53155,1790212236,ACA_Winterburn Industrial,0,53.56212,-113.66366,2026-09-24 01:10:36+00:00,0.0010203063657407408,True,True,AB
53215,1790212222,ACA_CentennialPark,0,53.366737,-113.7184,2026-09-24 01:10:22+00:00,0.001182343402777778,True,True,AB
53259,1790212242,ACA_BeaumontCityHall,0,53.357925,-113.41434,2026-09-24 01:10:42+00:00,0.0009508619212962963,True,True,AB
53297,1790212255,ACA_Secord,0,53.536823,-113.693825,2026-09-24 01:10:55+00:00,0.0008003989583333334,True,True,AB
53399,1790212279,ACA_Mt Pleasant Park,0,53.012997,-112.845474,2026-09-24 01:11:19+00:00,0.0005226211805555556,True,True,AB
54145,1790212252,HouseYEG,0,53.54118,-113.56681,2026-09-24 01:10:52+00:00,0.0008351211805555556,True,True,AB
318814,1790212193,Violet ,0,51.151913,-114.23949,2026-09-24 01:09:53+00:00,0.001517991550925926,True,True,AB
318858,1790212295,Elbow Valley,0,51.014004,-114.27585,2026-09-24 01:11:35+00:00,0.00033743599537037035,True,True,AB
319164,1790212270,Skywalk,0,52.26091,-117.27993,2026-09-24 01:11:10+00:00,0.0006267878472222222,True,True,AB
319248,1790212297,Creekside Creative Academy,0,52.24576,-113.76451,2026-09-24 01:11:37+00:00,0.00031428784722222224,True,True,AB
319296,1790212254,Whitemud Creek,0,53.466553,-113.5715,2026-09-24 01:10:54+00:00,0.0008119730324074075,True,True,AB
57797,1790212186,Douglasdale,0,50.94283,-114.00166,2026-09-24 01:09:46+00:00,0.0015990100694444444,True,True,AB
320320,1790212293,Remington YMCA,0,50.96137,-114.00562,2026-09-24 01:11:33+00:00,0.0003605841435185185,True,True,AB
320322,1790212215,Riverbend Community Centre,0,50.97228,-114.0164,2026-09-24 01:10:15+00:00,0.0012633619212962964,True,True,AB
320484,1790212192,31f7,0,50.690147,-114.026375,2026-09-24 01:09:52+00:00,0.001529565625,True,True,AB
60489,1790212277,University of Athabasca: Wabasca,0,55.99706,-113.88391,2026-09-24 01:11:17+00:00,0.0005457693287037038,True,True,AB
60725,1790212264,TOB Fox,0,51.183052,-115.5619,2026-09-24 01:11:04+00:00,0.0006962322916666667,True,True,AB
61041,1790212218,AQSU-4097,0,50.030506,-113.58495,2026-09-24 01:10:18+00:00,0.0012286396990740741,True,True,AB
78783,1790212213,WCAS_Wagner,0,53.424202,-114.37478,2026-09-24 01:10:13+00:00,0.0012865100694444444,True,True,AB
79371,1790212225,ACA_Poachers Landing,0,54.945816,-112.81656,2026-09-24 01:10:25+00:00,0.0011476211805555557,True,True,AB
79495,1790212291,WCAS_CarrotCreek,0,53.619835,-115.87102,2026-09-24 01:11:31+00:00,0.0003837322916666667,True,True,AB
83959,1790212282,Wheatland County Office,0,51.039913,-113.2859,2026-09-24 01:11:22+00:00,0.0004878989583333334,True,True,AB
83971,1790212193,WCAS_Entwistle2(AQSU-858E),0,53.59378,-114.9758,2026-09-24 01:09:53+00:00,0.001517991550925926,True,True,AB
87569,1790212212,Fort Macleod West,0,49.72151,-113.41215,2026-09-24 01:10:12+00:00,0.0012980841435185186,True,True,AB
89567,1790021742,FAP-Thorhild,0,54.16194,-113.12362,2026-09-21 20:15:42+00:00,2.2058119730324077,True,True,AB
91009,1790212190,WCAS_Pigeon Lake(AQSU-FFC0),0,53.078487,-114.14398,2026-09-24 01:09:50+00:00,0.0015527137731481482,True,True,AB
91535,1790212288,AQSU-442b,0,52.38103,-114.91628,2026-09-24 01:11:28+00:00,0.0004184545138888889,True,True,AB
91545,1790212256,WCAS_Entwistle1(AQSU-6463),0,53.593525,-114.971245,2026-09-24 01:10:56+00:00,0.0007888248842592593,True,True,AB
91675,1790194424,WCAS_Jasper1(AQSU-2F3F),0,52.873886,-118.07428,2026-09-23 20:13:44+00:00,0.20717771377314817,True,True,AB
91713,1790212207,AQSU-2B6D,0,53.530033,-113.41633,2026-09-24 01:10:07+00:00,0.0013559545138888888,True,True,AB
94729,1790212281,Diamond Valley,0,50.683872,-114.2309,2026-09-24 01:11:21+00:00,0.0004994730324074074,True,True,AB
96597,1790212295,Kananaskis,0,51.02913,-115.03353,2026-09-24 01:11:35+00:00,0.00033743599537037035,True,True,AB
96833,1790212275,Lac des Arcs,0,51.05396,-115.16247,2026-09-24 01:11:15+00:00,0.0005689174768518519,True,True,AB
96945,1790212298,DMF - BVCAS,0,51.04249,-115.25845,2026-09-24 01:11:38+00:00,0.0003027137731481481,True,True,AB
96955,1790212201,Saskatchewan Crossing,0,51.969498,-116.71594,2026-09-24 01:10:01+00:00,0.0014253989583333333,True,True,AB
100653,1790212209,PRAMP - M.D. of Peace Office,0,56.146744,-117.74339,2026-09-24 01:10:09+00:00,0.0013328063657407408,True,True,AB
101369,1790212222,LICA - Ardmore,0,54.333332,-110.480225,2026-09-24 01:10:22+00:00,0.001182343402777778,True,True,AB
101383,1790212197,LICA - Lac La Biche,0,54.76268,-111.94575,2026-09-24 01:09:57+00:00,0.0014716952546296297,True,True,AB
101463,1790212245,CRAZ-356F,0,51.43393,-114.40344,2026-09-24 01:10:45+00:00,0.0009161396990740741,True,True,AB
101764,1790027615,HAMP-Bon Accord,0,53.833584,-113.422325,2026-09-21 21:53:35+00:00,2.1378374359953707,True,True,AB
104266,1790212209,AQSU-AC77,0,53.529984,-113.41511,2026-09-24 01:10:09+00:00,0.0013328063657407408,True,True,AB
104952,1790212238,Cochrane,0,51.215492,-114.46866,2026-09-24 01:10:38+00:00,0.0009971582175925925,True,True,AB
106978,1790212215,Red Deer Clearview Ridge,0,52.281784,-113.776566,2026-09-24 01:10:15+00:00,0.0012633619212962964,True,True,AB
107160,1790212189,Drumheller - Town Hall,0,51.465256,-112.70726,2026-09-24 01:09:49+00:00,0.0015642878472222222,True,True,AB
107244,1790212195,Rainbow Lake_Town Office and Airport_AEP,0,58.494736,-119.41358,2026-09-24 01:09:55+00:00,0.0014948434027777778,True,True,AB
107246,1790212288,High Level_Town Hall_AEP,0,58.51561,-117.14293,2026-09-24 01:11:28+00:00,0.0004184545138888889,True,True,AB
107248,1790212279,Slave Lake_Government Centre_AEP,0,55.281788,-114.77335,2026-09-24 01:11:19+00:00,0.0005226211805555556,True,True,AB
107254,1790212252,Wainwright_Town Hall_AEP,0,52.833378,-110.860054,2026-09-24 01:10:52+00:00,0.0008351211805555556,True,True,AB
107992,1790212274,AEP_Lethbridge,0,49.71643,-112.8003,2026-09-24 01:11:14+00:00,0.000580491550925926,True,True,AB
108894,1790212282,Admin,0,51.170963,-115.571266,2026-09-24 01:11:22+00:00,0.0004878989583333334,True,True,AB
109904,1790212289,CNC Day Lodge,0,51.09023,-115.38523,2026-09-24 01:11:29+00:00,0.00040688043981481486,True,True,AB
109982,1790212287,BVCAS / LDA2,0,51.05749,-115.16087,2026-09-24 01:11:27+00:00,0.000430028587962963,True,True,AB
112824,1790212198,MD PC Airport,0,49.52254,-114.000015,2026-09-24 01:09:58+00:00,0.0014601211805555555,True,True,AB
114279,1790212250,Sheppard Boulevard,0,53.242477,-113.54863,2026-09-24 01:10:50+00:00,0.0008582693287037037,True,True,AB
114831,1790212298,Didsbury 2,0,51.654808,-114.140076,2026-09-24 01:11:38+00:00,0.0003027137731481481,True,True,AB
121533,1790212189,AQSU-2DB6,0,49.66113,-110.2928,2026-09-24 01:09:49+00:00,0.0015642878472222222,True,True,AB
121555,1790212198,AQSU-7FC7_Chateh,0,58.702457,-118.68943,2026-09-24 01:09:58+00:00,0.0014601211805555555,True,True,AB
121935,1790212211,AQSU-98F1,0,58.51658,-117.06416,2026-09-24 01:10:11+00:00,0.0013096582175925926,True,True,AB
121943,1790212234,PAS_Empress(AQSU-9D8F),0,50.95494,-110.0086,2026-09-24 01:10:34+00:00,0.001043454513888889,True,True,AB
122099,1790212207,AQSU-0BB9,0,53.529305,-113.41705,2026-09-24 01:10:07+00:00,0.0013559545138888888,True,True,AB
123383,1790212221,ACA_Westmount,0,53.549595,-113.53986,2026-09-24 01:10:21+00:00,0.001193917476851852,True,True,AB
123395,1790212249,ACA_Belmont,0,53.59432,-113.394005,2026-09-24 01:10:49+00:00,0.0008698434027777778,True,True,AB
123419,1790212220,ACA_Uncas Park,0,53.507637,-113.03368,2026-09-24 01:10:20+00:00,0.001205491550925926,True,True,AB
123421,1790212238,ACA-Spruce Grove Aspenglen,0,53.55923,-113.91254,2026-09-24 01:10:38+00:00,0.0009971582175925925,True,True,AB
123437,1790212264,ACA_Augustana,0,53.0125,-112.82366,2026-09-24 01:11:04+00:00,0.0006962322916666667,True,True,AB
123445,1790212249,ACA_BelgraviaCL,0,53.50989,-113.53188,2026-09-24 01:10:49+00:00,0.0008698434027777778,True,True,AB
123455,1790212259,ACA_Hazeldean2,0,53.50794,-113.47934,2026-09-24 01:10:59+00:00,0.000754102662037037,True,True,AB
125511,1790212261,Crowsnest1_AEP,0,49.54992,-114.288376,2026-09-24 01:11:01+00:00,0.0007309545138888889,True,True,AB
126359,1790212121,Stormfarm,0,51.328136,-114.595276,2026-09-24 01:08:41+00:00,0.0023513248842592593,True,True,AB
127895,1790212207,AQSU-0490,0,53.52953,-113.41622,2026-09-24 01:10:07+00:00,0.0013559545138888888,True,True,AB
132663,1790204945,PAS_Bassano,0,50.78681,-112.4638,2026-09-23 23:09:05+00:00,0.08540688043981481,True,True,AB
132725,1790212213,AQSU-0C8A,0,53.530087,-113.41814,2026-09-24 01:10:13+00:00,0.0012865100694444444,True,True,AB
133075,1790212188,TOWN OFFICE,0,53.52915,-114.00546,2026-09-24 01:09:48+00:00,0.0015758619212962964,True,True,AB
143626,1790212214,MunicipalityCrowsnest_AEP,0,49.635395,-114.492195,2026-09-24 01:10:14+00:00,0.0012749359953703704,True,True,AB
146904,1790212216,ACA_Kiniski Gardens,0,53.477036,-113.39919,2026-09-24 01:10:16+00:00,0.0012517878472222224,True,True,AB
151162,1790212195,PAS_Hanna(AQSU-706B),0,51.64296,-111.93076,2026-09-24 01:09:55+00:00,0.0014948434027777778,True,True,AB
156103,1790212181,AHS_Coalhurst(AQSU-43A3),0,49.7419,-112.9314,2026-09-24 01:09:41+00:00,0.0016568804398148149,True,True,AB
156367,1790212291,ACA_Wetaskiwin (AQSU-708E),0,52.978676,-113.38429,2026-09-24 01:11:31+00:00,0.0003837322916666667,True,True,AB
156365,1790212249,McBride,0,49.587254,-113.47292,2026-09-24 01:10:49+00:00,0.0008698434027777778,True,True,AB
156573,1790212288,University of Lethbridge,0,49.667812,-112.8645,2026-09-24 01:11:28+00:00,0.0004184545138888889,True,True,AB
156643,1790212088,AHS_Nobleford (AQSU-2726),0,49.879803,-113.05574,2026-09-24 01:08:08+00:00,0.0027332693287037036,True,True,AB
156679,1790212286,WCAS_Jasper4 (AQSU - D978),0,52.87667,-118.084785,2026-09-24 01:11:26+00:00,0.0004416026620370371,True,True,AB
156677,1790212297,Tallcree First Nation,0,57.904114,-115.360886,2026-09-24 01:11:37+00:00,0.00031428784722222224,True,True,AB
156733,1790212194,LRRCN_Garden River,0,58.70812,-113.872215,2026-09-24 01:09:54+00:00,0.001506417476851852,True,True,AB
156805,1790212181,ACA_Klarvatten,0,53.641834,-113.48319,2026-09-24 01:09:41+00:00,0.0016568804398148149,True,True,AB
156909,1790212254,WCAS_Edson1 (AQSU - ACD8),0,53.59018,-116.426605,2026-09-24 01:10:54+00:00,0.0008119730324074075,True,True,AB
161021,1790212283,BBCan_Joussard_out_001,0,55.340366,-115.89567,2026-09-24 01:11:23+00:00,0.0004763248842592593,True,True,AB
164853,1790212284,Vientos,0,51.118874,-114.240906,2026-09-24 01:11:24+00:00,0.0004647508101851852,True,True,AB
166941,1790212191,ACA_Idylwylde (AQSU-A4BF),0,53.52446,-113.451904,2026-09-24 01:09:51+00:00,0.0015411396990740742,True,True,AB
166955,1790212268,PAS_Youngstown(AQSU-A056),0,51.529312,-111.20714,2026-09-24 01:11:08+00:00,0.0006499359953703704,True,True,AB
166953,1790212294,ACA_W.P.Wagner(AQSU-133F),0,53.500053,-113.453636,2026-09-24 01:11:34+00:00,0.00034901006944444447,True,True,AB
166961,1790212287,ACA_Bonnie Doon (AQSU-8CBD),0,53.526333,-113.46699,2026-09-24 01:11:27+00:00,0.000430028587962963,True,True,AB
166965,1790212276,WCAS_Evansburg1 (AQSU-A26A),0,53.60466,-115.018326,2026-09-24 01:11:16+00:00,0.0005573434027777778,True,True,AB
166971,1790212219,ACA_BPAC (AQSU-6FE5),0,53.549248,-113.939095,2026-09-24 01:10:19+00:00,0.0012170656250000001,True,True,AB
166969,1790212086,ACA_Summerside(AQSU-D273),0,53.419025,-113.45067,2026-09-24 01:08:06+00:00,0.002756417476851852,True,True,AB
166977,1789993747,ACA_StrathconaCL (AQSU-9E5B),0,53.52217,-113.493385,2026-09-21 12:29:07+00:00,2.5298281767361113,True,True,AB
166981,1790212187,ACA_Chappelle(AQSU-9FF5),0,53.407112,-113.58364,2026-09-24 01:09:47+00:00,0.0015874359953703704,True,True,AB
172289,1790212258,East Sundre,0,51.795395,-114.625916,2026-09-24 01:10:58+00:00,0.0007656767361111112,True,True,AB
172951,1790212195,Goldstick Park,0,53.54826,-113.40451,2026-09-24 01:09:55+00:00,0.0014948434027777778,True,True,AB
173005,1790212266,Olfert House-O-PA,0,53.486847,-113.51945,2026-09-24 01:11:06+00:00,0.0006730841435185186,True,True,AB
175653,1790212207,AQSU-A1E4,0,53.529377,-113.41504,2026-09-24 01:10:07+00:00,0.0013559545138888888,True,True,AB
175689,1790212182,FAP-Newbrook1,0,54.327793,-112.95018,2026-09-24 01:09:42+00:00,0.0016453063657407409,True,True,AB
175707,1790212217,HAMP-Elk Island,0,53.678474,-112.8291,2026-09-24 01:10:17+00:00,0.0012402137731481481,True,True,AB
176075,1790212296,Three Sisters - TOC/BVCAS,0,51.06254,-115.32748,2026-09-24 01:11:36+00:00,0.0003258619212962963,True,True,AB
176073,1790212300,Spring Creek TOC/BVCAS,0,51.082848,-115.35052,2026-09-24 01:11:40+00:00,0.000279565625,True,True,AB
176079,1790212291,Silvertip - TOC/BVCAS,0,51.100964,-115.33152,2026-09-24 01:11:31+00:00,0.0003837322916666667,True,True,AB
176085,1790212294,Rundleview - TOC/BVCAS,0,51.083958,-115.373146,2026-09-24 01:11:34+00:00,0.00034901006944444447,True,True,AB
176097,1790212187,Larch - TOC/BVCAS,0,51.10016,-115.37332,2026-09-24 01:09:47+00:00,0.0015874359953703704,True,True,AB
177339,1790212219,Canada Task Force 2,0,51.032455,-113.953514,2026-09-24 01:10:19+00:00,0.0012170656250000001,True,True,AB
177393,1790212276,TOB Pavilion,0,51.173504,-115.578606,2026-09-24 01:11:16+00:00,0.0005573434027777778,True,True,AB
177857,1790212288,MATC,0,51.032402,-113.95362,2026-09-24 01:11:28+00:00,0.0004184545138888889,True,True,AB
178047,1790212283,WCAS_Cherhill (AQSU-9A00),0,53.82017,-114.68195,2026-09-24 01:11:23+00:00,0.0004763248842592593,True,True,AB
178113,1790212279,ACA_Morinville (AQSU - 2C47),0,53.797264,-113.64369,2026-09-24 01:11:19+00:00,0.0005226211805555556,True,True,AB
178295,1790212298,Huntington Hills NE,0,51.112934,-114.069305,2026-09-24 01:11:38+00:00,0.0003027137731481481,True,True,AB
178305,1790212188,Sunnyside,0,51.05969,-114.07253,2026-09-24 01:09:48+00:00,0.0015758619212962964,True,True,AB
178323,1790212257,Riverdale,0,53.542347,-113.46432,2026-09-24 01:10:57+00:00,0.0007772508101851853,True,True,AB
179823,1790212254,Highfield,0,52.499992,-113.80018,2026-09-24 01:10:54+00:00,0.0008119730324074075,True,True,AB
179927,1790212203,Aspen Trails,0,53.56068,-113.28371,2026-09-24 01:10:03+00:00,0.0014022508101851853,True,True,AB
180571,1790212297,Calgary Mission,0,51.033283,-114.076996,2026-09-24 01:11:37+00:00,0.00031428784722222224,True,True,AB
182585,1790212240,HAMP-Josephburg,0,53.712765,-113.07054,2026-09-24 01:10:40+00:00,0.0009740100694444445,True,True,AB
183225,1790212239,Beaverbrook School,0,50.97301,-114.06213,2026-09-24 01:10:39+00:00,0.0009855841435185185,True,True,AB
184395,1790212207,Bragg Creek Trails,0,50.94828,-114.69332,2026-09-24 01:10:07+00:00,0.0013559545138888888,True,True,AB
184635,1790212238,Canmore,0,51.08092,-115.33024,2026-09-24 01:10:38+00:00,0.0009971582175925925,True,True,AB
185155,1790212187,Harvie Heights,0,51.12639,-115.38335,2026-09-24 01:09:47+00:00,0.0015874359953703704,True,True,AB
186143,1790212298,AE-Fort Saskatchewan (south),0,53.67414,-113.23655,2026-09-24 01:11:38+00:00,0.0003027137731481481,True,True,AB
187769,1790212277,Akinsdale,0,53.631107,-113.58479,2026-09-24 01:11:17+00:00,0.0005457693287037038,True,True,AB
188593,1790212277,EDTNAB_Miller,0,53.610676,-113.41368,2026-09-24 01:11:17+00:00,0.0005457693287037038,True,True,AB
189139,1790212189,Garneau1,0,53.51572,-113.51871,2026-09-24 01:09:49+00:00,0.0015642878472222222,True,True,AB
189211,1790212211,PRAMP - Rosary School,0,56.91943,-117.61997,2026-09-24 01:10:11+00:00,0.0013096582175925926,True,True,AB
189325,1790212268,Calgary Wildwood,0,51.04869,-114.14528,2026-09-24 01:11:08+00:00,0.0006499359953703704,True,True,AB
189587,1790212216,Town of Carstairs,0,51.553383,-114.10732,2026-09-24 01:10:16+00:00,0.0012517878472222224,True,True,AB
189677,1790212280,Pelican Point,0,52.527145,-112.8229,2026-09-24 01:11:20+00:00,0.0005110471064814816,True,True,AB
192117,1790212191,Hoodoo Coulee,0,50.61136,-113.981804,2026-09-24 01:09:51+00:00,0.0015411396990740742,True,True,AB
193113,1790212265,Greenfield,0,53.46823,-113.535736,2026-09-24 01:11:05+00:00,0.0006846582175925926,True,True,AB
194203,1790212287,Bankview,0,51.036434,-114.10456,2026-09-24 01:11:27+00:00,0.000430028587962963,True,True,AB
195401,1790212228,College Park,0,53.258633,-110.02521,2026-09-24 01:10:28+00:00,0.0011128989583333334,True,True,AB
197345,1790212276,WCAS_Barrhead(AQSU-855E),0,54.124115,-114.40461,2026-09-24 01:11:16+00:00,0.0005573434027777778,True,True,AB
197353,1790212284,WCAS_FortAssinibione(AQSU-4E29),0,54.334663,-114.7751,2026-09-24 01:11:24+00:00,0.0004647508101851852,True,True,AB
197359,1790212229,WCAS_Neerlandia(AQSU-46A0),0,54.318977,-114.37856,2026-09-24 01:10:29+00:00,0.0011013248842592592,True,True,AB
197383,1790212269,ACA_WestlockCounty (AQSU-509E),0,54.15923,-113.85229,2026-09-24 01:11:09+00:00,0.0006383619212962964,True,True,AB
197381,1790212298,WCAS_DV-CETC(AQSU-4E23),0,53.195824,-114.98231,2026-09-24 01:11:38+00:00,0.0003027137731481481,True,True,AB
197391,1790212211,WCAS_Edson FC (AQSU-4E5E),0,53.579163,-116.44375,2026-09-24 01:10:11+00:00,0.0013096582175925926,True,True,AB
197389,1790212287,ACA_Pickardville (AQSU-1D05),0,54.04966,-113.88053,2026-09-24 01:11:27+00:00,0.000430028587962963,True,True,AB
197393,1790212300,AQSU-4AE79 KFN HC,0,55.54847,-116.154854,2026-09-24 01:11:40+00:00,0.000279565625,True,True,AB
197407,1790212248,ACA_EnochSE (AQSU-AD04),0,53.467728,-113.703255,2026-09-24 01:10:48+00:00,0.0008814174768518518,True,True,AB
197815,1790212226,Brentwood,0,51.096348,-114.1317,2026-09-24 01:10:26+00:00,0.0011360471064814815,True,True,AB
198809,1790212220,WCAS_Lakeview(AQSU-5203),0,53.558376,-114.4562,2026-09-24 01:10:20+00:00,0.001205491550925926,True,True,AB
